# ra,dec,mag,mag_error
130.542134,20.554739,21.4250,0.041027
130.593857,20.582017,18.3445,0.001324
130.340465,20.516402,15.9845,0.000499
130.303400,20.606219,19.4157,0.003518
130.369844,20.616559,19.8565,0.004754
130.391078,20.620426,16.9486,0.000689
130.461517,20.706181,19.5826,0.004000
130.400175,20.693741,15.8678,0.000412
130.418351,20.729179,15.9499,0.000609
130.433179,20.736080,18.6443,0.001878
130.599794,20.635373,20.8821,0.011841
130.660291,20.673264,21.6878,0.023286
130.528507,20.667266,18.9847,0.002112
130.612660,20.671732,21.6523,0.030857
130.609364,20.688773,18.6188,0.001764
130.674082,20.681573,21.2588,0.013998
130.739991,20.743688,19.8217,0.003329
130.649808,20.711373,21.1796,0.025546
130.647040,20.769534,20.9645,0.014927
130.501566,20.709398,17.0363,0.000716
130.515421,20.704561,19.5055,0.002993
130.433117,20.744221,18.4702,0.001770
130.500467,20.794898,19.1159,0.002472
130.646523,20.846369,17.9330,0.001592
130.584156,20.831648,21.2335,0.044265
130.245214,20.649701,21.2821,0.025885
130.289192,20.636910,12.4916,0.000247
130.270399,20.654672,21.2363,0.016977
130.347837,20.669326,20.8780,0.013466
130.390673,20.712840,19.4645,0.003308
130.396761,20.735673,18.6809,0.001953
130.369808,20.752229,21.0666,0.026904
130.310974,20.727841,17.3935,0.000961
130.350718,20.756634,20.1574,0.004791
130.203776,20.749768,20.6018,0.010767
130.151546,20.790855,16.9948,0.000797
130.237985,20.764762,20.6390,0.016939
130.194011,20.803924,15.2102,0.000380
130.180151,20.832491,16.5767,0.000618
130.269227,20.848633,17.4179,0.000995
130.272079,20.885058,19.2623,0.002951
130.451868,20.789606,20.5852,0.007531
130.449180,20.795220,15.2302,0.000278
130.387839,20.803541,18.6392,0.001802
130.444280,20.864589,19.1775,0.002738
130.574778,20.908048,20.4340,0.006289
130.493316,20.909894,19.5276,0.003949
130.514788,20.935158,18.8415,0.002322
130.551282,20.948810,19.5225,0.002955
130.338246,20.841842,20.7431,0.018409
130.338413,20.889452,17.6660,0.001040
130.394100,20.872590,14.6283,0.000206
130.355921,20.589245,20.1268,0.005265
130.384778,20.586326,18.3559,0.001530
130.343810,20.602749,17.7871,0.001126
130.483915,20.637375,19.1842,0.002744
130.408643,20.658911,20.9975,0.026669
130.372364,20.669347,16.9637,0.000691
130.422979,20.676942,19.4731,0.003372
130.457742,20.709861,20.8245,0.012090
130.596186,20.620392,18.9242,0.001942
130.658687,20.639590,19.3329,0.002531
130.624601,20.670881,20.5221,0.005875
130.564125,20.672331,20.0562,0.004439
130.695148,20.674124,17.0508,0.000678
130.689820,20.735390,19.4931,0.002781
130.748108,20.753963,21.1874,0.024564
130.675590,20.782638,21.1186,0.012774
130.534173,20.705601,21.0311,0.015830
130.582704,20.750255,20.3142,0.008682
130.488983,20.749440,20.4568,0.006473
130.474750,20.766416,20.7320,0.009581
130.588796,20.859444,18.2656,0.001275
130.233935,20.639183,18.9322,0.002746
130.193636,20.650261,17.7871,0.001234
130.188438,20.671361,16.5510,0.000810
130.272911,20.708020,20.8885,0.015743
130.243534,20.722016,19.8343,0.004857
130.242719,20.717119,14.8442,0.000269
130.417796,20.748641,19.4381,0.003129
130.289880,20.710167,18.7678,0.004153
130.357990,20.779762,18.1851,0.001387
130.314957,20.790100,18.4804,0.001876
130.329155,20.803014,20.2053,0.006907
130.157934,20.683027,16.1983,0.000600
130.210277,20.721124,19.7607,0.004628
130.189407,20.729234,19.0659,0.003003
130.180557,20.734234,20.3464,0.007365
130.197075,20.767565,17.3928,0.001052
130.180168,20.773149,19.6542,0.004223
130.287070,20.812152,20.9592,0.016717
130.276339,20.860155,20.3928,0.007107
130.238487,20.874566,15.0788,0.000436
130.259285,20.879322,19.4399,0.003133
130.438043,20.839368,19.0234,0.001991
130.431622,20.855410,19.3659,0.002788
130.432896,20.891626,13.0587,0.000148
130.548305,20.867071,20.3978,0.005967
130.488158,20.862791,20.8717,0.015059
130.482063,20.857596,13.4109,0.000242
130.500180,20.870302,15.4066,0.000378
130.498224,20.917071,18.8762,0.002100
130.501869,20.923089,20.6936,0.008505
130.374395,20.863613,19.7793,0.003722
130.357238,20.860540,20.9705,0.015856
130.353914,20.858246,17.4672,0.000864
130.349005,20.873013,20.2480,0.006020
130.415623,20.894742,20.5831,0.007160
130.392958,20.902774,16.4920,0.000526
130.260798,20.906633,19.7072,0.003646
130.350664,20.936824,20.9599,0.024781
130.362673,20.957321,19.6605,0.003753
130.408904,20.954622,19.5115,0.003140
129.755767,20.490879,18.0489,0.001541
129.787344,20.548303,16.1306,0.000504
129.862497,20.607782,20.0063,0.004624
129.766252,20.567252,15.9189,0.000799
129.813146,20.593488,20.4803,0.008304
129.688279,20.564292,19.7410,0.009011
129.915468,20.619824,16.5705,0.000628
129.921686,20.640274,19.4119,0.003150
129.925033,20.634695,21.2930,0.024098
129.929788,20.654719,19.0419,0.002491
129.831385,20.669245,18.8263,0.002654
129.968875,20.724669,15.3725,0.000325
129.944014,20.760330,20.9067,0.014241
129.933487,20.769000,17.8414,0.001268
129.802769,20.707209,20.8441,0.017757
129.837772,20.743650,18.5916,0.002041
129.779724,20.748995,21.0204,0.022344
129.821898,20.767748,20.1980,0.005883
129.812443,20.784141,20.9876,0.024621
129.956816,20.791849,17.9142,0.001227
129.518042,20.615783,21.0471,0.016802
129.548764,20.631416,20.2663,0.006757
129.536988,20.652721,17.2034,0.000836
129.570510,20.707299,18.2337,0.001794
129.544030,20.731439,17.7362,0.001269
129.718178,20.744554,18.3388,0.001887
129.595904,20.718675,20.3790,0.006533
129.611322,20.747689,20.0309,0.005355
129.653461,20.787375,17.0751,0.017026
129.449999,20.683873,16.1963,0.000499
130.943150,20.267715,20.2056,0.003979
130.825910,20.268131,13.1237,0.000281
130.698107,20.257758,18.8969,0.001844
130.765121,20.269388,20.3510,0.004619
130.663381,20.274307,19.8473,0.003524
130.649600,20.286742,21.1015,0.022662
130.695810,20.329338,20.9151,0.016249
130.776869,20.319426,20.7099,0.007436
130.731670,20.320440,17.2556,0.000772
130.973311,20.303974,16.1007,0.000407
130.943735,20.294121,21.2643,0.023371
130.953280,20.315120,21.2372,0.015559
130.941010,20.358405,19.9436,0.003539
130.931907,20.356773,20.6331,0.005712
130.921895,20.374850,18.9691,0.001882
131.014457,20.380947,19.3471,0.002283
131.081268,20.404847,16.7594,0.000533
131.042105,20.497685,21.1692,0.031810
130.934017,20.440395,17.5570,0.000770
130.860160,20.432199,16.0631,0.000353
130.844362,20.454819,20.2736,0.004080
130.838552,20.469940,21.0209,0.014284
130.975080,20.463107,20.4786,0.005445
130.944563,20.484129,21.5048,0.015105
131.030489,20.509928,22.0185,0.048207
130.890220,20.490128,17.9676,0.000929
130.971205,20.539207,20.4053,0.004672
130.946223,20.556280,19.4078,0.002390
130.618899,20.407308,18.1937,0.001262
130.717606,20.368153,18.9899,0.002056
130.712841,20.369729,17.7791,0.000978
130.645982,20.408061,17.6672,0.000924
130.698480,20.457443,18.0005,0.001068
130.516388,20.380024,21.1930,0.013377
130.491343,20.388318,19.1374,0.002625
130.504760,20.410307,18.4257,0.001593
130.582846,20.442952,18.0611,0.001222
130.549517,20.459786,20.8974,0.013745
130.606691,20.430043,16.0175,0.000356
130.625054,20.471005,19.4386,0.002828
130.575213,20.468021,21.0060,0.013367
130.622683,20.559651,18.4861,0.001829
130.801590,20.481890,19.5966,0.002993
130.816064,20.516847,18.0950,0.001096
130.769908,20.552456,20.9917,0.012139
130.850961,20.539428,18.6348,0.001562
130.823447,20.546000,13.6227,0.000166
130.859765,20.618057,19.9515,0.003334
130.886984,20.643821,20.0584,0.003946
130.688932,20.592581,18.1574,0.001624
130.705202,20.594205,20.4430,0.008397
130.717834,20.611338,19.3304,0.002447
130.704828,20.636911,21.3269,0.014351
130.773328,20.651386,17.8735,0.000954
130.850251,20.661159,18.8618,0.001619
130.863625,20.666597,21.8322,0.059126
130.805517,20.664307,19.8802,0.003317
130.815789,20.663713,20.4955,0.005128
130.834768,20.675493,16.7161,0.000502
130.772044,20.693389,16.0594,0.000383
131.462900,20.131386,20.6907,0.008924
131.463958,20.150968,20.1138,0.004429
131.443649,20.177722,21.4746,0.026738
131.461753,20.192353,18.0840,0.001132
131.442665,20.228729,20.6793,0.006980
131.339988,20.251796,21.4536,0.024506
131.328945,20.322130,20.3184,0.005085
131.291281,20.297502,20.4337,0.005578
131.304038,20.331375,18.7013,0.001684
131.308787,20.369909,19.6206,0.003315
131.231412,20.356792,11.6840,0.000238
131.247592,20.411427,21.1213,0.028827
131.255315,20.415844,19.7278,0.003475
131.150991,20.419661,20.7782,0.007856
131.142227,20.483227,17.5859,0.000971
131.074352,20.528147,20.0373,0.003892
131.146212,20.520777,16.1901,0.000428
131.230958,20.519983,16.1490,0.000407
131.201415,20.560291,18.8744,0.001861
131.180708,20.571382,18.5140,0.001483
131.200343,20.590699,14.9232,0.000225
131.166480,20.582877,19.8563,0.003675
131.150093,20.594935,21.0868,0.013205
131.093046,20.592590,19.1045,0.002029
131.015376,20.589279,19.7013,0.002836
131.005135,20.591546,18.5531,0.001317
131.041971,20.636599,21.0413,0.021899
131.170892,20.620599,16.7356,0.000703
131.002609,20.645915,18.3356,0.001366
130.951037,20.665513,20.4840,0.005087
130.894258,20.652820,16.3318,0.000420
130.987601,20.282556,17.8325,0.000945
131.049030,20.324452,21.1140,0.012018
131.083867,20.358006,18.2593,0.001231
131.077725,20.356016,20.7764,0.007739
131.089343,20.371154,20.9941,0.011594
130.469910,19.848841,20.6497,0.007451
130.422412,19.871716,17.5552,0.000864
130.442070,19.934461,20.7985,0.010284
130.540623,19.903161,19.6202,0.008366
130.548171,19.920115,20.6876,0.007871
130.494019,19.930631,20.3489,0.009313
130.481346,19.945616,20.0957,0.004624
130.474591,19.968299,19.6502,0.003237
130.510896,19.992702,18.9424,0.001893
130.290642,19.935291,13.1933,0.000220
130.313901,19.939122,20.7521,0.009481
130.327629,19.945559,20.3151,0.007233
130.341332,19.980788,11.8570,0.000267
130.449519,19.997167,18.7452,0.001904
130.598184,19.959680,17.8426,0.000994
130.630838,19.996619,20.0578,0.004009
130.656288,20.011342,16.4469,0.000451
130.658766,20.049386,18.3762,0.001296
130.605965,20.058486,20.4723,0.005885
130.734547,20.069668,20.7095,0.008609
130.653996,20.142115,13.4723,0.000393
130.515762,20.028136,15.7343,0.000323
130.525822,20.053290,20.9795,0.014723
130.502043,20.051825,20.1054,0.004550
130.513241,20.136231,20.1526,0.004948
130.599952,20.139887,20.2984,0.004889
130.619899,20.144298,21.1366,0.020354
130.648688,20.207651,20.3207,0.005138
130.564553,20.159045,19.0558,0.002428
130.595177,20.190430,20.5625,0.005851
130.530970,20.195366,14.7640,0.000223
130.592879,20.208062,18.2188,0.001215
130.642989,20.225440,19.9073,0.003981
130.271110,20.000112,17.4953,0.001221
130.249177,20.019218,20.6514,0.014271
130.209029,19.987474,21.7490,0.064272
130.212220,20.031978,20.0192,0.004733
130.257602,20.093691,18.5099,0.001983
130.333739,20.042984,16.0968,0.000481
130.344452,20.061310,20.1293,0.004756
130.313088,20.073226,21.1444,0.023182
130.297609,20.107171,19.1408,0.002400
130.311353,20.140797,20.9597,0.025119
130.169738,20.042273,17.4750,0.000927
130.101751,20.110620,17.1143,0.000813
130.155437,20.127438,18.6128,0.001906
130.194241,20.137262,20.7420,0.013070
130.180554,20.171495,14.0678,0.000251
130.249607,20.118017,21.4404,0.037849
130.280169,20.132828,19.5912,0.003642
130.280475,20.140044,20.8087,0.012247
130.198372,20.181115,21.0780,0.018232
130.292531,20.226904,19.8496,0.004138
130.219380,20.228500,17.5061,0.000939
130.439879,20.173432,15.8321,0.000364
130.455998,20.173206,16.2469,0.000430
130.460892,20.210553,20.1369,0.004740
130.522019,20.215980,15.5789,0.000321
130.528695,20.230409,21.5183,0.031922
130.341616,20.208183,17.5955,0.000928
130.336937,20.226136,20.7996,0.011420
130.334019,20.249956,20.8509,0.014402
130.354063,20.265432,13.4325,0.000154
130.322853,20.296309,16.0053,0.000439
130.453650,20.317878,19.9770,0.004375
130.477214,20.354014,16.1068,0.000394
130.414703,20.336920,21.1032,0.020642
130.445264,20.379122,20.4712,0.006334
130.432408,20.419978,14.7147,0.000230
130.849563,20.180816,20.4998,0.005595
130.819824,20.219797,20.9487,0.012477
130.765301,20.183489,20.8914,0.018618
130.720246,20.173518,20.6593,0.006309
130.877858,20.205106,19.3080,0.002121
130.874388,20.247712,19.7913,0.002860
130.923271,20.240873,19.9295,0.003197
130.870737,20.316014,19.2898,0.002157
130.730225,20.225420,17.5562,0.000806
130.695658,20.241853,20.6984,0.007071
130.659101,20.269298,21.0979,0.017439
130.665038,20.310177,17.1164,0.000684
130.906982,20.356942,19.8934,0.003163
131.029840,20.364462,19.4930,0.002533
131.078196,20.462570,20.3858,0.004834
131.011747,20.460401,21.0845,0.014229
130.846369,20.411734,18.5471,0.001915
130.823146,20.441451,21.1929,0.031468
129.705354,20.298696,19.9386,0.005607
129.708655,20.348001,20.4457,0.008568
129.707719,20.396044,19.8282,0.005043
129.062785,19.846242,20.7990,0.018779
129.090931,19.865971,21.1317,0.020436
128.996099,19.873710,19.6709,0.004865
128.993026,19.877520,14.6901,0.000309
128.996332,19.873261,18.0187,0.001511
128.951344,19.853895,19.7628,0.004493
129.022842,19.883191,20.7349,0.018058
129.132820,19.893983,18.5918,0.002199
129.138934,19.915044,15.4284,0.000661
129.138123,19.931809,20.6960,0.012533
129.123371,19.956396,18.4994,0.001939
129.175931,19.967200,21.6521,0.041109
128.876860,19.956618,20.9871,0.026346
128.944368,20.012971,17.6650,0.001297
129.010659,19.992970,20.5626,0.010468
129.014742,19.979788,17.6508,0.001143
129.013268,20.014456,20.3332,0.008324
129.064328,20.055746,20.1184,0.005532
128.950778,20.018888,16.7874,0.000810
129.016757,20.070733,15.1089,0.000352
128.997519,20.077867,16.9693,0.002014
129.199733,19.974893,16.2693,0.000546
129.211610,19.976504,15.8935,0.000467
129.241776,20.002718,18.8784,0.003132
129.239835,20.001760,19.1098,0.002974
129.232269,20.063963,17.9717,0.001418
129.203871,20.099836,20.9211,0.025329
129.322769,20.059921,17.2701,0.001298
129.220509,20.116145,14.8404,0.000535
129.309923,20.147723,21.0082,0.021664
129.147611,20.061510,20.9449,0.023553
129.152703,20.077664,16.8161,0.000719
129.172334,20.084629,20.7459,0.014000
129.191528,20.110877,20.3680,0.007107
129.093446,20.117085,18.4610,0.001701
129.217127,20.135310,17.3205,0.001006
129.159028,20.216179,20.7712,0.015285
128.889586,19.990059,16.4254,0.000673
128.817518,20.007992,20.3604,0.008134
128.828717,20.034502,12.2605,0.000233
128.771916,20.028907,20.4024,0.006828
128.867896,20.085289,20.1562,0.005981
128.831963,20.083281,17.5386,0.001308
128.972615,20.092479,20.9575,0.023610
128.955346,20.110041,20.1344,0.006903
128.898727,20.097764,16.9040,0.000792
128.907220,20.133670,20.4175,0.008277
128.928500,20.177451,17.8367,0.001765
128.732121,20.066152,14.2741,0.000273
128.833425,20.097999,17.1467,0.000857
128.827662,20.115152,18.1779,0.001772
128.810209,20.126926,20.0217,0.005577
128.788378,20.131419,18.5010,0.002257
128.826009,20.151934,16.8148,0.000744
128.861505,20.205202,20.1627,0.006138
128.871391,20.240847,19.0216,0.003178
128.836237,20.215806,18.6837,0.002309
129.031132,20.175884,19.0857,0.002925
128.967453,20.174563,18.6613,0.002269
128.994754,20.231527,21.2118,0.030613
129.129078,20.242330,17.5381,0.001098
128.942860,20.204983,15.6698,0.000458
128.998587,20.256541,18.5704,0.002393
128.881941,20.270918,20.2995,0.007305
128.969262,20.356035,20.9374,0.038738
128.975661,20.371896,16.5154,0.000679
129.002837,20.370388,18.9909,0.003213
129.003463,20.393392,21.0505,0.029112
129.335168,20.186749,21.5657,0.040506
129.342971,20.219955,18.0463,0.001595
129.473117,20.225111,20.4743,0.007447
129.424624,20.284505,16.4136,0.000733
129.486768,20.311726,17.7225,0.001372
129.463955,20.306939,11.0680,0.000304
129.258855,20.220239,19.7837,0.004670
129.365587,20.260674,17.2128,0.000910
129.309566,20.256424,21.1230,0.024906
129.321679,20.257299,18.2039,0.001612
129.320718,20.288644,17.2551,0.000923
129.256081,20.272399,18.4562,0.002134
129.368169,20.317287,15.6878,0.000418
129.355169,20.357974,12.7189,0.000902
129.571817,20.318471,20.3906,0.007860
129.559716,20.346157,18.2076,0.001795
129.620366,20.417606,19.4357,0.003325
129.655430,20.481294,20.0699,0.005581
129.480236,20.390071,19.3608,0.003484
128.471139,19.537978,18.8584,0.002272
128.449771,19.550878,21.0152,0.022270
128.488298,19.560154,16.9714,0.000769
128.475099,19.569811,17.2862,0.001022
128.476583,19.575559,15.2665,0.000401
128.475121,19.642911,19.8632,0.004165
128.423321,19.659299,18.7990,0.002205
128.430807,19.676324,20.7311,0.012068
128.418776,19.691897,20.1984,0.005079
128.680631,19.505882,17.9416,0.004252
128.633516,19.529027,20.1164,0.009014
128.689018,19.602845,14.8738,0.000299
128.677838,19.623928,16.6194,0.000762
128.785293,19.574122,20.3967,0.006728
128.733461,19.619688,20.8780,0.013584
128.697119,19.651342,20.6307,0.011433
128.770013,19.670719,20.5903,0.008764
128.607182,19.576131,18.0269,0.001519
128.661282,19.668025,18.3507,0.001742
128.659284,19.689894,20.5886,0.007587
128.674489,19.692002,14.3149,0.000245
128.688584,19.704136,19.6160,0.003516
128.639518,19.699292,20.9662,0.017792
128.640986,19.712115,20.0145,0.005217
128.621067,19.726800,17.9663,0.001531
128.669230,19.748443,20.1248,0.005687
128.652112,19.749810,18.3303,0.001824
128.812034,19.721832,19.6675,0.004232
128.962752,19.769180,18.7913,0.017648
128.980851,19.785707,20.0780,0.006217
128.953811,19.786407,19.1007,0.002825
128.928888,19.821739,20.2468,0.006133
128.821484,19.804741,13.0669,0.000220
128.775488,19.835828,20.8657,0.019192
128.818557,19.828731,18.6319,0.002497
128.889315,19.845568,20.7666,0.013345
128.859472,19.877757,20.8304,0.015276
128.886628,19.871847,16.5511,0.000599
128.836039,19.916262,15.3210,0.000351
128.461846,19.672741,20.8279,0.013642
128.545955,19.675282,18.3776,0.001808
128.530439,19.677947,20.3822,0.006421
128.533766,19.733811,20.2206,0.005879
128.543346,19.736968,15.9807,0.000496
128.495283,19.763171,18.5236,0.001788
128.485399,19.768918,14.7910,0.000551
128.573370,19.757469,16.6865,0.000620
128.646267,19.780140,20.4324,0.028705
128.537670,19.751155,19.4288,0.002847
128.531463,19.772788,19.9126,0.004316
128.540929,19.821662,19.9528,0.004872
128.578594,19.849451,17.5012,0.000989
128.571752,19.855491,17.5118,0.001180
128.445555,19.758825,19.4615,0.003030
128.449344,19.846204,12.8504,0.000238
128.444554,19.866100,18.5419,0.001685
128.662766,19.820262,18.8397,0.002125
128.684046,19.857508,19.2582,0.003406
128.610527,19.868778,20.1461,0.005430
128.632458,19.886062,20.5885,0.009946
128.747926,19.998591,17.8711,0.004397
128.623513,19.952439,19.4002,0.003238
128.620486,19.981135,19.8654,0.004188
128.556322,19.997840,21.1532,0.017097
128.734983,20.016702,15.8071,0.000417
128.631615,20.008860,19.4456,0.003385
128.442076,19.937428,20.3558,0.005842
128.523344,20.028376,18.8263,0.001826
128.493923,20.065450,20.2029,0.005264
128.582482,20.036456,19.7934,0.003854
