392.36270   378289.28125
392.36792   376672.62500
392.37311   377860.96875
392.37833   374743.56250
392.38354   378038.34375
392.38876   373027.53125
392.39398   377857.15625
392.39920   377367.43750
392.40442   379285.65625
392.40964   384500.62500
392.41483   384423.90625
392.42004   387053.18750
392.42526   388705.34375
392.43048   380764.43750
392.43570   380154.15625
392.44092   378861.87500
392.44614   379427.78125
392.45132   380022.00000
392.45654   382681.56250
392.46176   386985.03125
392.46698   379702.59375
392.47220   379416.90625
392.47742   379885.31250
392.48264   381427.40625
392.48785   385185.28125
392.49304   386715.96875
392.49826   387860.71875
392.50348   384314.12500
392.50870   386340.65625
392.51392   387719.12500
392.51913   381687.43750
392.52435   387205.90625
392.52954   382313.18750
392.53476   388251.71875
392.53998   388125.28125
392.54520   389303.15625
392.55042   385819.87500
392.55563   389400.12500
392.56085   385005.90625
392.56604   384449.34375
392.57126   389362.75000
392.57648   385712.59375
392.58170   389686.12500
392.58691   384866.59375
392.59213   388487.56250
392.59735   390463.53125
392.60257   386949.12500
392.60776   391682.37500
392.61298   390361.00000
392.61819   391291.06250
392.62341   387692.78125
392.62863   387193.43750
392.63385   387564.87500
392.63907   390262.84375
392.64426   385950.21875
392.64948   390428.21875
392.65469   384101.18750
392.65991   386287.46875
392.66513   389356.78125
392.67035   387161.68750
392.67557   389328.46875
392.68079   387660.46875
392.68597   386605.21875
392.69119   393467.37500
392.69641   392750.00000
392.70163   393794.18750
392.70685   391381.81250
392.71207   384010.90625
392.71729   381604.43750
392.72247   387196.65625
392.72769   390894.00000
392.73291   389793.59375
392.73813   388182.65625
392.74335   392408.75000
392.74857   390277.28125
392.75378   396159.90625
392.75897   386699.37500
392.76419   387975.03125
392.76941   393534.62500
392.77463   390957.56250
392.77985   391816.37500
392.78506   392656.43750
392.79028   386049.81250
392.79550   393047.15625
392.80069   393998.34375
392.80591   388861.56250
392.81113   390500.34375
392.81635   392924.09375
392.82156   387514.75000
392.82678   391344.68750
392.83200   394537.46875
392.83719   388945.43750
392.84241   392502.75000
392.84763   387990.28125
392.85284   391231.81250
392.85806   391863.96875
392.86328   395819.71875
392.86850   391437.18750
392.87372   389090.71875
392.87891   391171.46875
392.88412   388532.56250
392.88934   389126.84375
392.89456   392877.43750
392.89978   386745.96875
392.90500   392743.78125
392.91022   390789.21875
392.91541   394799.75000
392.92062   390003.21875
392.92584   386504.03125
392.93106   387665.75000
392.93628   393221.15625
392.94150   388500.03125
392.94672   389548.40625
392.95190   393501.62500
392.95712   385597.62500
392.96234   390341.59375
392.96756   396772.34375
392.97278   389686.46875
392.97800   392941.15625
392.98322   393515.62500
392.98843   392034.31250
392.99362   391571.62500
392.99884   384272.31250
393.00406   389511.06250
393.00928   393922.90625
393.01450   387872.62500
393.01971   390651.96875
393.02493   387270.68750
393.03012   392095.50000
393.03534   394695.09375
393.04056   389514.90625
393.04578   393036.12500
